deal_id,valid_from,funnel_step_number,stage_name,historical_owner_name
814211,2024-05-04 20:41:10,1.0,Lead Generation,
814211,2024-06-12 20:41:10,1.0,Lead Generation,Jonathan Cox
814211,2024-06-13 20:41:10,4.0,Proposal/Quote Preparation,Jonathan Cox
814211,2024-07-10 20:41:10,7.0,Implementation/Onboarding,Jonathan Cox
814401,2024-04-20 05:41:20,1.0,Lead Generation,
814401,2024-05-26 05:41:20,1.0,Lead Generation,Karen Kim
814401,2024-06-06 05:41:20,2.0,Qualified lead,Karen Kim
814401,2024-06-19 05:41:20,3.0,Needs Assessment,Karen Kim
814401,2024-06-25 05:41:20,7.0,Implementation/Onboarding,Karen Kim
814548,2024-07-10 20:50:53,1.0,Lead Generation,
814548,2024-08-30 20:50:53,1.0,Lead Generation,Cynthia Griffin
814548,2024-09-24 20:50:53,2.0,Qualified lead,Cynthia Griffin
814548,2024-10-16 20:50:53,4.0,Proposal/Quote Preparation,Cynthia Griffin
814548,2024-11-08 20:50:53,6.0,Closing,Cynthia Griffin
814548,2024-11-17 20:50:53,7.0,Implementation/Onboarding,Cynthia Griffin
814676,2024-01-30 06:41:12,1.0,Lead Generation,
814676,2024-02-10 06:41:12,1.0,Lead Generation,Sean Fry
814676,2024-02-25 06:41:12,3.0,Needs Assessment,Sean Fry
814676,2024-03-02 06:41:12,4.0,Proposal/Quote Preparation,Sean Fry
814676,2024-03-30 06:41:12,7.0,Implementation/Onboarding,Sean Fry
815135,2024-09-01 02:41:51,1.0,Lead Generation,
815135,2024-09-30 02:41:51,1.0,Lead Generation,Christopher Strong
815135,2024-10-16 02:41:51,2.0,Qualified lead,Christopher Strong
815135,2024-10-22 02:41:51,3.0,Needs Assessment,Christopher Strong
815135,2024-11-14 02:41:51,6.0,Closing,Christopher Strong
815417,2024-06-12 16:14:04,1.0,Lead Generation,
815417,2024-07-03 16:14:04,1.0,Lead Generation,Joshua Hall II
815417,2024-07-30 16:14:04,2.0,Qualified lead,Joshua Hall II
815417,2024-08-10 16:14:04,5.0,Negotiation,Joshua Hall II
815417,2024-09-05 16:14:04,6.0,Closing,Joshua Hall II
815417,2024-09-24 16:14:04,8.0,Follow-up/Customer Success,Joshua Hall II
815483,2024-03-19 18:19:40,1.0,Lead Generation,
815483,2024-05-10 18:19:40,1.0,Lead Generation,Annette Luna
815483,2024-06-06 18:19:40,2.0,Qualified lead,Annette Luna
815483,2024-06-08 18:19:40,3.0,Needs Assessment,Annette Luna
815483,2024-07-08 18:19:40,4.0,Proposal/Quote Preparation,Annette Luna
815483,2024-07-17 18:19:40,5.0,Negotiation,Annette Luna
815483,2024-08-09 18:19:40,8.0,Follow-up/Customer Success,Annette Luna
815838,2024-05-31 23:35:19,1.0,Lead Generation,
815838,2024-06-04 23:35:19,1.0,Lead Generation,Albert Sanchez
815838,2024-06-27 23:35:19,2.0,Qualified lead,Albert Sanchez
815838,2024-07-16 23:35:19,4.0,Proposal/Quote Preparation,Albert Sanchez
815838,2024-08-05 23:35:19,7.0,Implementation/Onboarding,Albert Sanchez
815838,2024-08-15 23:35:19,8.0,Follow-up/Customer Success,Albert Sanchez
816017,2024-07-27 19:55:10,1.0,Lead Generation,
816017,2024-08-21 19:55:10,1.0,Lead Generation,Jason Moreno
816017,2024-09-01 19:55:10,4.0,Proposal/Quote Preparation,Jason Moreno
816017,2024-09-16 19:55:10,6.0,Closing,Jason Moreno
816017,2024-09-27 19:55:10,8.0,Follow-up/Customer Success,Jason Moreno
816510,2024-08-12 08:03:27,1.0,Lead Generation,
816510,2024-10-19 08:03:27,1.0,Lead Generation,Mary Maxwell
816510,2024-11-16 08:03:27,2.0,Qualified lead,Mary Maxwell
816510,2024-11-21 08:03:27,3.0,Needs Assessment,Mary Maxwell
816510,2024-11-25 08:03:27,4.0,Proposal/Quote Preparation,Mary Maxwell
816510,2024-12-11 08:03:27,7.0,Implementation/Onboarding,Mary Maxwell
817043,2024-06-10 14:38:50,1.0,Lead Generation,
817043,2024-07-23 14:38:50,1.0,Lead Generation,Monica Thomas
817043,2024-07-27 14:38:50,4.0,Proposal/Quote Preparation,Monica Thomas
817043,2024-08-21 14:38:50,7.0,Implementation/Onboarding,Monica Thomas
818284,2024-08-25 14:13:49,1.0,Lead Generation,
818284,2024-09-16 14:13:49,1.0,Lead Generation,Kimberly Keith
818284,2024-10-14 14:13:49,3.0,Needs Assessment,Kimberly Keith
818284,2024-11-13 14:13:49,5.0,Negotiation,Kimberly Keith
818284,2024-11-30 14:13:49,8.0,Follow-up/Customer Success,Kimberly Keith
819403,2024-05-22 00:14:26,1.0,Lead Generation,
819403,2024-07-06 00:14:26,1.0,Lead Generation,Desiree Stevenson
819403,2024-07-28 00:14:26,3.0,Needs Assessment,Desiree Stevenson
819403,2024-08-19 00:14:26,5.0,Negotiation,Desiree Stevenson
819403,2024-08-20 00:14:26,6.0,Closing,Desiree Stevenson
819712,2024-03-16 03:02:10,1.0,Lead Generation,
819712,2024-04-11 03:02:10,1.0,Lead Generation,Ryan Brewer
819712,2024-04-13 03:02:10,2.0,Qualified lead,Ryan Brewer
819712,2024-04-29 03:02:10,3.0,Needs Assessment,Ryan Brewer
819712,2024-05-04 03:02:10,4.0,Proposal/Quote Preparation,Ryan Brewer
819712,2024-05-29 03:02:10,6.0,Closing,Ryan Brewer
819712,2024-06-24 03:02:10,7.0,Implementation/Onboarding,Ryan Brewer
820354,2024-03-26 05:59:32,1.0,Lead Generation,
820354,2024-05-04 05:59:32,1.0,Lead Generation,Ariel Johnson MD
820354,2024-05-22 05:59:32,2.0,Qualified lead,Ariel Johnson MD
820354,2024-06-11 05:59:32,3.0,Needs Assessment,Ariel Johnson MD
820354,2024-07-05 05:59:32,4.0,Proposal/Quote Preparation,Ariel Johnson MD
820354,2024-07-31 05:59:32,6.0,Closing,Ariel Johnson MD
820354,2024-08-30 05:59:32,7.0,Implementation/Onboarding,Ariel Johnson MD
820354,2024-09-27 05:59:32,8.0,Follow-up/Customer Success,Ariel Johnson MD
821589,2024-04-09 16:11:14,1.0,Lead Generation,
821589,2024-05-25 16:11:14,1.0,Lead Generation,Andrew Owens
821589,2024-06-07 16:11:14,2.0,Qualified lead,Andrew Owens
821589,2024-06-16 16:11:14,4.0,Proposal/Quote Preparation,Andrew Owens
821589,2024-07-14 16:11:14,6.0,Closing,Andrew Owens
822936,2024-05-03 06:22:20,1.0,Lead Generation,
822936,2024-05-23 06:22:20,1.0,Lead Generation,Eugene Daniels
822936,2024-06-07 06:22:20,2.0,Qualified lead,Eugene Daniels
822936,2024-07-02 06:22:20,4.0,Proposal/Quote Preparation,Eugene Daniels
823727,2024-03-30 03:48:31,1.0,Lead Generation,
823727,2024-05-22 03:48:31,1.0,Lead Generation,James Fletcher
823727,2024-06-21 03:48:31,2.0,Qualified lead,James Fletcher
823727,2024-07-02 03:48:31,3.0,Needs Assessment,James Fletcher
823727,2024-07-20 03:48:31,9.0,Renewal/Expansion,James Fletcher
824316,2024-04-05 23:22:12,1.0,Lead Generation,
824316,2024-05-08 23:22:12,1.0,Lead Generation,Brian Barber
824316,2024-05-30 23:22:12,2.0,Qualified lead,Brian Barber
824316,2024-06-10 23:22:12,3.0,Needs Assessment,Brian Barber
824316,2024-06-14 23:22:12,5.0,Negotiation,Brian Barber
824316,2024-06-30 23:22:12,7.0,Implementation/Onboarding,Brian Barber
824383,2024-06-28 11:31:41,1.0,Lead Generation,
824383,2024-08-19 11:31:41,1.0,Lead Generation,Matthew Russell
824383,2024-09-15 11:31:41,2.0,Qualified lead,Matthew Russell
824383,2024-09-24 11:31:41,5.0,Negotiation,Matthew Russell
824383,2024-10-20 11:31:41,7.0,Implementation/Onboarding,Matthew Russell
824437,2024-06-27 15:02:37,1.0,Lead Generation,
824437,2024-08-07 15:02:37,1.0,Lead Generation,Krista Mccoy
824437,2024-08-23 15:02:37,2.0,Qualified lead,Krista Mccoy
824437,2024-09-11 15:02:37,3.0,Needs Assessment,Krista Mccoy
824437,2024-09-20 15:02:37,4.0,Proposal/Quote Preparation,Krista Mccoy
824437,2024-09-29 15:02:37,7.0,Implementation/Onboarding,Krista Mccoy
824542,2024-06-23 08:35:40,1.0,Lead Generation,
824542,2024-07-17 08:35:40,1.0,Lead Generation,Peter Reyes
824542,2024-08-01 08:35:40,2.0,Qualified lead,Peter Reyes
824542,2024-08-25 08:35:40,3.0,Needs Assessment,Peter Reyes
824542,2024-09-12 08:35:40,4.0,Proposal/Quote Preparation,Peter Reyes
824542,2024-10-01 08:35:40,5.0,Negotiation,Peter Reyes
824542,2024-10-25 08:35:40,7.0,Implementation/Onboarding,Peter Reyes
824634,2024-06-15 23:02:47,1.0,Lead Generation,
824634,2024-07-15 23:02:47,1.0,Lead Generation,Benjamin Haas
824634,2024-08-10 23:02:47,2.0,Qualified lead,Benjamin Haas
824634,2024-08-19 23:02:47,4.0,Proposal/Quote Preparation,Benjamin Haas
824634,2024-09-17 23:02:47,5.0,Negotiation,Benjamin Haas
824634,2024-10-15 23:02:47,7.0,Implementation/Onboarding,Benjamin Haas
824634,2024-10-18 23:02:47,8.0,Follow-up/Customer Success,Benjamin Haas
826268,2024-01-16 05:39:47,1.0,Lead Generation,
826268,2024-02-06 05:39:47,1.0,Lead Generation,Shawn Vincent
826268,2024-02-10 05:39:47,2.0,Qualified lead,Shawn Vincent
826268,2024-02-20 05:39:47,4.0,Proposal/Quote Preparation,Shawn Vincent
826268,2024-03-18 05:39:47,5.0,Negotiation,Shawn Vincent
826268,2024-04-17 05:39:47,7.0,Implementation/Onboarding,Shawn Vincent
828478,2024-01-01 01:36:26,1.0,Lead Generation,
828478,2024-01-23 01:36:26,1.0,Lead Generation,Erin Johnson
828478,2024-02-09 01:36:26,3.0,Needs Assessment,Erin Johnson
828478,2024-02-12 01:36:26,4.0,Proposal/Quote Preparation,Erin Johnson
828478,2024-03-02 01:36:26,9.0,Renewal/Expansion,Erin Johnson
829462,2024-02-20 15:19:34,1.0,Lead Generation,
829462,2024-04-23 15:19:34,1.0,Lead Generation,Connor Murphy
829462,2024-05-07 15:19:34,2.0,Qualified lead,Connor Murphy
829462,2024-05-17 15:19:34,5.0,Negotiation,Connor Murphy
829462,2024-05-31 15:19:34,7.0,Implementation/Onboarding,Connor Murphy
829462,2024-06-03 15:19:34,8.0,Follow-up/Customer Success,Connor Murphy
829922,2024-05-27 15:12:19,1.0,Lead Generation,
829922,2024-07-27 15:12:19,1.0,Lead Generation,Amanda Ramirez
829922,2024-07-29 15:12:19,2.0,Qualified lead,Amanda Ramirez
829922,2024-08-07 15:12:19,3.0,Needs Assessment,Amanda Ramirez
830780,2024-02-28 07:19:40,1.0,Lead Generation,
830780,2024-03-30 07:19:40,1.0,Lead Generation,Teresa Ruiz
830780,2024-04-20 07:19:40,2.0,Qualified lead,Teresa Ruiz
830780,2024-05-09 07:19:40,3.0,Needs Assessment,Teresa Ruiz
830780,2024-06-05 07:19:40,5.0,Negotiation,Teresa Ruiz
831265,2024-04-01 04:59:06,1.0,Lead Generation,
831265,2024-05-26 04:59:06,1.0,Lead Generation,Dana Solis
831265,2024-05-28 04:59:06,2.0,Qualified lead,Dana Solis
831265,2024-06-22 04:59:06,3.0,Needs Assessment,Dana Solis
831265,2024-07-07 04:59:06,4.0,Proposal/Quote Preparation,Dana Solis
831265,2024-08-05 04:59:06,6.0,Closing,Dana Solis
832007,2024-03-18 09:51:17,1.0,Lead Generation,
832007,2024-04-05 09:51:17,1.0,Lead Generation,Scott Mayer
832007,2024-04-09 09:51:17,2.0,Qualified lead,Scott Mayer
832007,2024-04-28 09:51:17,3.0,Needs Assessment,Scott Mayer
832007,2024-05-17 09:51:17,4.0,Proposal/Quote Preparation,Scott Mayer
832007,2024-05-31 09:51:17,8.0,Follow-up/Customer Success,Scott Mayer
832147,2024-06-28 04:41:54,1.0,Lead Generation,
832147,2024-07-15 04:41:54,1.0,Lead Generation,Michelle Wright
832147,2024-07-27 04:41:54,2.0,Qualified lead,Michelle Wright
832147,2024-08-26 04:41:54,4.0,Proposal/Quote Preparation,Michelle Wright
832731,2024-04-06 21:13:57,1.0,Lead Generation,
832731,2024-04-30 21:13:57,1.0,Lead Generation,Tracey Reed
832731,2024-05-12 21:13:57,4.0,Proposal/Quote Preparation,Tracey Reed
832731,2024-05-26 21:13:57,5.0,Negotiation,Tracey Reed
832731,2024-06-20 21:13:57,7.0,Implementation/Onboarding,Tracey Reed
832731,2024-07-01 21:13:57,8.0,Follow-up/Customer Success,Tracey Reed
833112,2024-07-31 22:45:54,1.0,Lead Generation,
833112,2024-09-02 22:45:54,1.0,Lead Generation,Robert Fletcher
833112,2024-09-22 22:45:54,2.0,Qualified lead,Robert Fletcher
833112,2024-10-12 22:45:54,3.0,Needs Assessment,Robert Fletcher
833112,2024-10-30 22:45:54,4.0,Proposal/Quote Preparation,Robert Fletcher
833112,2024-11-26 22:45:54,5.0,Negotiation,Robert Fletcher
833112,2024-12-10 22:45:54,6.0,Closing,Robert Fletcher
833112,2024-12-11 22:45:54,7.0,Implementation/Onboarding,Robert Fletcher
833112,2025-01-08 22:45:54,8.0,Follow-up/Customer Success,Robert Fletcher
834165,2024-06-18 01:30:35,1.0,Lead Generation,
834165,2024-08-09 01:30:35,1.0,Lead Generation,Miguel Macias
834165,2024-08-15 01:30:35,2.0,Qualified lead,Miguel Macias
834165,2024-08-25 01:30:35,3.0,Needs Assessment,Miguel Macias
834165,2024-09-16 01:30:35,4.0,Proposal/Quote Preparation,Miguel Macias
834388,2024-05-30 18:36:54,1.0,Lead Generation,
834388,2024-06-17 18:36:54,1.0,Lead Generation,Scott Watson
834388,2024-06-23 18:36:54,2.0,Qualified lead,Scott Watson
834388,2024-07-14 18:36:54,3.0,Needs Assessment,Scott Watson
834388,2024-07-18 18:36:54,4.0,Proposal/Quote Preparation,Scott Watson
834556,2024-07-03 10:29:21,1.0,Lead Generation,
834556,2024-07-25 10:29:21,1.0,Lead Generation,Chad Moore
834556,2024-08-22 10:29:21,3.0,Needs Assessment,Chad Moore
834556,2024-08-30 10:29:21,4.0,Proposal/Quote Preparation,Chad Moore
834556,2024-09-29 10:29:21,8.0,Follow-up/Customer Success,Chad Moore
835056,2024-04-11 04:00:16,1.0,Lead Generation,
835056,2024-05-10 04:00:16,1.0,Lead Generation,Rebecca Page
835056,2024-05-27 04:00:16,2.0,Qualified lead,Rebecca Page
835056,2024-06-11 04:00:16,4.0,Proposal/Quote Preparation,Rebecca Page
835056,2024-06-22 04:00:16,5.0,Negotiation,Rebecca Page
835056,2024-07-07 04:00:16,7.0,Implementation/Onboarding,Rebecca Page
835056,2024-07-15 04:00:16,8.0,Follow-up/Customer Success,Rebecca Page
835612,2024-07-30 00:52:45,1.0,Lead Generation,
835612,2024-09-07 00:52:45,1.0,Lead Generation,Angela Snyder
835612,2024-10-05 00:52:45,4.0,Proposal/Quote Preparation,Angela Snyder
835612,2024-11-03 00:52:45,6.0,Closing,Angela Snyder
835612,2024-12-02 00:52:45,9.0,Renewal/Expansion,Angela Snyder
835716,2024-06-23 14:19:22,1.0,Lead Generation,
835716,2024-07-13 14:19:22,1.0,Lead Generation,Eric Page
835716,2024-07-23 14:19:22,2.0,Qualified lead,Eric Page
835716,2024-08-12 14:19:22,3.0,Needs Assessment,Eric Page
835716,2024-09-01 14:19:22,4.0,Proposal/Quote Preparation,Eric Page
835716,2024-09-15 14:19:22,6.0,Closing,Eric Page
835716,2024-09-28 14:19:22,7.0,Implementation/Onboarding,Eric Page
836042,2024-02-28 02:14:10,1.0,Lead Generation,
836042,2024-03-15 02:14:10,1.0,Lead Generation,Phyllis Becker
836042,2024-03-26 02:14:10,4.0,Proposal/Quote Preparation,Phyllis Becker
836042,2024-04-16 02:14:10,7.0,Implementation/Onboarding,Phyllis Becker
836042,2024-04-18 02:14:10,8.0,Follow-up/Customer Success,Phyllis Becker
836288,2024-05-03 10:02:52,1.0,Lead Generation,
836288,2024-06-08 10:02:52,1.0,Lead Generation,Christopher Gaines
836288,2024-06-17 10:02:52,2.0,Qualified lead,Christopher Gaines
836288,2024-07-11 10:02:52,3.0,Needs Assessment,Christopher Gaines
836288,2024-08-01 10:02:52,4.0,Proposal/Quote Preparation,Christopher Gaines
836842,2024-02-01 04:02:56,1.0,Lead Generation,
836842,2024-03-11 04:02:56,1.0,Lead Generation,Tara Moran
836842,2024-04-01 04:02:56,2.0,Qualified lead,Tara Moran
836842,2024-04-24 04:02:56,3.0,Needs Assessment,Tara Moran
836842,2024-04-26 04:02:56,5.0,Negotiation,Tara Moran
836842,2024-05-21 04:02:56,6.0,Closing,Tara Moran
836842,2024-06-13 04:02:56,7.0,Implementation/Onboarding,Tara Moran
837036,2024-04-09 03:29:12,1.0,Lead Generation,
837036,2024-05-16 03:29:12,1.0,Lead Generation,Kathryn Martinez
837036,2024-05-21 03:29:12,3.0,Needs Assessment,Kathryn Martinez
837036,2024-05-30 03:29:12,5.0,Negotiation,Kathryn Martinez
837036,2024-06-27 03:29:12,6.0,Closing,Kathryn Martinez
837561,2024-08-03 05:50:01,1.0,Lead Generation,
837561,2024-09-05 05:50:01,1.0,Lead Generation,Jasmin Jones
837561,2024-09-20 05:50:01,2.0,Qualified lead,Jasmin Jones
837561,2024-10-10 05:50:01,3.0,Needs Assessment,Jasmin Jones
837561,2024-10-28 05:50:01,4.0,Proposal/Quote Preparation,Jasmin Jones
837561,2024-11-17 05:50:01,5.0,Negotiation,Jasmin Jones
837561,2024-12-16 05:50:01,9.0,Renewal/Expansion,Jasmin Jones
838223,2024-09-12 18:12:09,1.0,Lead Generation,
838223,2024-10-19 18:12:09,1.0,Lead Generation,Jeffery Conner
838223,2024-11-05 18:12:09,2.0,Qualified lead,Jeffery Conner
838223,2024-11-27 18:12:09,3.0,Needs Assessment,Jeffery Conner
838223,2024-12-27 18:12:09,5.0,Negotiation,Jeffery Conner
838484,2024-01-30 05:20:10,1.0,Lead Generation,
838484,2024-03-08 05:20:10,1.0,Lead Generation,Joseph Larson
838484,2024-03-31 05:20:10,3.0,Needs Assessment,Joseph Larson
838484,2024-04-16 05:20:10,4.0,Proposal/Quote Preparation,Joseph Larson
838484,2024-05-04 05:20:10,5.0,Negotiation,Joseph Larson
838484,2024-05-26 05:20:10,6.0,Closing,Joseph Larson
838484,2024-06-09 05:20:10,8.0,Follow-up/Customer Success,Joseph Larson
839030,2024-06-16 13:00:47,1.0,Lead Generation,
839030,2024-08-11 13:00:47,1.0,Lead Generation,Mr. Steven Maldonado DDS
839030,2024-08-28 13:00:47,2.0,Qualified lead,Mr. Steven Maldonado DDS
839030,2024-09-05 13:00:47,4.0,Proposal/Quote Preparation,Mr. Steven Maldonado DDS
839030,2024-09-19 13:00:47,7.0,Implementation/Onboarding,Mr. Steven Maldonado DDS
839038,2024-08-13 20:02:47,1.0,Lead Generation,
839038,2024-10-11 20:02:47,1.0,Lead Generation,Paula Riddle
839038,2024-11-03 20:02:47,2.0,Qualified lead,Paula Riddle
839038,2024-11-08 20:02:47,7.0,Implementation/Onboarding,Paula Riddle
839038,2024-11-27 20:02:47,8.0,Follow-up/Customer Success,Paula Riddle
839053,2024-04-14 19:34:24,1.0,Lead Generation,
839053,2024-05-06 19:34:24,1.0,Lead Generation,David Holmes
839053,2024-05-23 19:34:24,6.0,Closing,David Holmes
839053,2024-06-05 19:34:24,7.0,Implementation/Onboarding,David Holmes
839582,2024-06-29 23:32:43,1.0,Lead Generation,
839582,2024-08-21 23:32:43,1.0,Lead Generation,Dustin Nguyen
839582,2024-09-12 23:32:43,6.0,Closing,Dustin Nguyen
839582,2024-10-10 23:32:43,7.0,Implementation/Onboarding,Dustin Nguyen
839582,2024-10-31 23:32:43,8.0,Follow-up/Customer Success,Dustin Nguyen
840524,2024-02-11 02:44:12,1.0,Lead Generation,
840524,2024-02-29 02:44:12,1.0,Lead Generation,Kelly Mann
840524,2024-03-19 02:44:12,2.0,Qualified lead,Kelly Mann
840524,2024-03-26 02:44:12,3.0,Needs Assessment,Kelly Mann
840524,2024-04-01 02:44:12,6.0,Closing,Kelly Mann
840524,2024-04-25 02:44:12,8.0,Follow-up/Customer Success,Kelly Mann
840660,2024-03-20 09:42:15,1.0,Lead Generation,
840660,2024-04-27 09:42:15,1.0,Lead Generation,Regina Davis
840660,2024-05-05 09:42:15,3.0,Needs Assessment,Regina Davis
840660,2024-05-13 09:42:15,4.0,Proposal/Quote Preparation,Regina Davis
840660,2024-06-07 09:42:15,6.0,Closing,Regina Davis
840660,2024-07-02 09:42:15,9.0,Renewal/Expansion,Regina Davis
841087,2024-03-27 10:59:07,1.0,Lead Generation,
841087,2024-05-08 10:59:07,1.0,Lead Generation,Robert Combs
841087,2024-05-26 10:59:07,3.0,Needs Assessment,Robert Combs
841087,2024-05-28 10:59:07,4.0,Proposal/Quote Preparation,Robert Combs
841087,2024-06-19 10:59:07,5.0,Negotiation,Robert Combs
841127,2024-07-18 00:34:46,1.0,Lead Generation,
841127,2024-08-29 00:34:46,1.0,Lead Generation,Jeffery Bridges
841127,2024-09-23 00:34:46,2.0,Qualified lead,Jeffery Bridges
841127,2024-09-24 00:34:46,4.0,Proposal/Quote Preparation,Jeffery Bridges
841127,2024-09-28 00:34:46,5.0,Negotiation,Jeffery Bridges
842727,2024-09-09 18:08:41,1.0,Lead Generation,
842727,2024-09-25 18:08:41,1.0,Lead Generation,Peter Kennedy
842727,2024-09-29 18:08:41,2.0,Qualified lead,Peter Kennedy
842727,2024-10-14 18:08:41,6.0,Closing,Peter Kennedy
842727,2024-10-29 18:08:41,7.0,Implementation/Onboarding,Peter Kennedy
843403,2024-03-18 02:02:30,1.0,Lead Generation,
843403,2024-04-17 02:02:30,1.0,Lead Generation,Nicole Cannon
843403,2024-05-07 02:02:30,2.0,Qualified lead,Nicole Cannon
843403,2024-05-30 02:02:30,5.0,Negotiation,Nicole Cannon
843865,2024-01-27 14:55:48,1.0,Lead Generation,
843865,2024-03-01 14:55:48,1.0,Lead Generation,Kendra Diaz
843865,2024-03-28 14:55:48,2.0,Qualified lead,Kendra Diaz
843865,2024-04-10 14:55:48,3.0,Needs Assessment,Kendra Diaz
843865,2024-04-24 14:55:48,4.0,Proposal/Quote Preparation,Kendra Diaz
843865,2024-04-25 14:55:48,8.0,Follow-up/Customer Success,Kendra Diaz
844163,2024-05-16 12:23:48,1.0,Lead Generation,
844163,2024-06-30 12:23:48,1.0,Lead Generation,Susan Holmes
844163,2024-07-24 12:23:48,2.0,Qualified lead,Susan Holmes
844163,2024-08-14 12:23:48,3.0,Needs Assessment,Susan Holmes
844163,2024-09-04 12:23:48,5.0,Negotiation,Susan Holmes
844163,2024-09-29 12:23:48,7.0,Implementation/Onboarding,Susan Holmes
844265,2024-03-06 18:58:13,1.0,Lead Generation,
844265,2024-03-28 18:58:13,1.0,Lead Generation,Lauren Martin
844265,2024-03-30 18:58:13,2.0,Qualified lead,Lauren Martin
844265,2024-04-04 18:58:13,3.0,Needs Assessment,Lauren Martin
844265,2024-04-07 18:58:13,4.0,Proposal/Quote Preparation,Lauren Martin
844265,2024-04-23 18:58:13,6.0,Closing,Lauren Martin
844294,2024-04-01 03:53:58,1.0,Lead Generation,
844294,2024-05-28 03:53:58,1.0,Lead Generation,Anthony Dillon
844294,2024-05-31 03:53:58,2.0,Qualified lead,Anthony Dillon
844294,2024-06-03 03:53:58,3.0,Needs Assessment,Anthony Dillon
844294,2024-06-05 03:53:58,4.0,Proposal/Quote Preparation,Anthony Dillon
844294,2024-06-30 03:53:58,9.0,Renewal/Expansion,Anthony Dillon
845557,2024-03-28 06:08:49,1.0,Lead Generation,
845557,2024-05-16 06:08:49,1.0,Lead Generation,Gary Mccann
845557,2024-06-03 06:08:49,2.0,Qualified lead,Gary Mccann
845557,2024-06-25 06:08:49,3.0,Needs Assessment,Gary Mccann
845557,2024-07-20 06:08:49,4.0,Proposal/Quote Preparation,Gary Mccann
845557,2024-07-29 06:08:49,8.0,Follow-up/Customer Success,Gary Mccann
845762,2024-09-05 01:09:43,1.0,Lead Generation,
845762,2024-09-25 01:09:43,1.0,Lead Generation,Thomas Pittman
845762,2024-10-17 01:09:43,2.0,Qualified lead,Thomas Pittman
845762,2024-10-31 01:09:43,3.0,Needs Assessment,Thomas Pittman
845762,2024-11-01 01:09:43,6.0,Closing,Thomas Pittman
845762,2024-11-18 01:09:43,7.0,Implementation/Onboarding,Thomas Pittman
